pgc,al2000,de2000,ring
1330669,16.4065618,7.7798563,R
1335071,16.2290802,7.946787,R
1338176,15.9380664,8.0700527,R
1339845,15.9832528,8.1358291,R
1344635,15.7774845,8.3300034,R
1365178,15.5323826,9.4428801,R
1368674,16.3918987,9.6924093,R
1370627,16.4625521,9.8277877,R
1373365,15.4097666,10.0150841,R
1380016,15.7644855,10.472858,R
1380017,16.3713833,10.4725964,R
1381359,16.1022124,10.5683319,R
1383672,15.71099,10.7309111,R
1391900,16.2203864,11.3211681,R
1393647,16.641347,11.439539,R
1397141,16.0640169,11.6782911,R
1399717,16.4110183,11.8487246,R
1401072,16.04715,11.9330455,R
1401748,15.9945743,11.975062,R
1413612,16.7363471,12.6540986,R
1415782,15.3698795,12.767302,R
1422895,16.4077,13.0993168,R
1426395,15.4310818,13.2519469,R
1436229,16.4044256,13.6338824,R
1437727,15.4297349,13.6884593,R
1444054,16.3485015,13.916561,R
1449311,15.7630695,14.1037948,R
1451787,16.4598931,14.1986482,R
1451940,16.0571688,14.2033717,R
1458426,16.0976519,14.4500083,R
1459234,16.4372874,14.4799057,R
1461235,16.4308542,14.5598136,R
1462049,16.0741497,14.5940174,R
1462446,16.0648328,14.6106643,R
1467070,16.17327,14.7832663,R
1467266,16.4353892,14.7903705,R
1472878,15.6576868,15.0101432,R
1486840,15.3358664,15.5217275,R
1487916,16.2977748,15.5624177,R
1492863,16.0944181,15.7675751,R
1499536,15.5187278,16.0505809,R
1505993,16.1038496,16.3229106,R
1507159,16.2109832,16.3695864,R
1509476,16.159448,16.4678221,R
1511341,16.0846023,16.5455713,R
1513637,16.3153916,16.6455415,R
1518294,16.0186042,16.8402004,R
1519318,15.8902191,16.8818256,R
1520416,15.9026741,16.9278839,R
1522769,15.4639366,17.0256305,R
1524841,15.7375592,17.1095569,R
1525623,15.9729961,17.1421091,R
1538995,16.7548073,17.687967,R
1548027,16.4067826,18.0221732,R
1549682,15.9713803,18.0823347,R
1550317,15.5020389,18.1053907,R
1551690,16.234392,18.1552534,R
1554914,16.746043,18.2725454,R
1557114,15.601606,18.3487516,R
1558488,15.759675,18.3993354,R
1561913,15.4221383,18.5188548,R
1566311,16.8824365,18.6607217,R
1572244,16.3444596,18.8471771,R
1575390,16.9225654,18.9448878,R
1589777,16.2657038,19.3664906,R
1592967,16.7282872,19.4568956,R
1593376,16.8989593,19.4677327,R
1595089,15.3697008,19.5118075,R
1598415,16.5004361,19.5975595,R
1600979,16.7578773,19.6643445,R
1601629,15.6641104,19.6814126,R
1606511,15.3280338,19.8155929,R
1608998,15.4043017,19.8877108,R
1610545,16.3018906,19.9313514,R
1614004,15.9334132,20.0318161,R
1614286,16.4360946,20.0395844,R
1614625,16.4840468,20.0503616,R
1619825,15.9549575,20.2029536,R
1622479,16.4264346,20.279787,R
1622589,15.8152365,20.2830905,R
1625669,16.8572619,20.3831711,R
1635367,16.625775,20.7630475,R
1635587,15.3729678,20.772098,R
1640653,17.0192074,21.0041943,R
1647142,15.5756685,21.2981201,R
1647419,16.7289512,21.3116749,R
1653815,17.1475443,21.6216749,R
1653913,15.5801783,21.6266332,R
1655082,17.0613926,21.6864608,R
1655337,16.8745736,21.6992838,R
1659528,15.3591613,21.9007591,R
1660271,16.3746095,21.9364392,R
1665342,16.5530973,22.1943024,R
1670210,16.3138418,22.4552895,R
1675585,16.8698653,22.7565244,R
1681046,16.8204329,23.0777714,R
1684574,15.9992451,23.2779296,R
1687335,16.2196328,23.4339832,R
1687732,16.0246336,23.4599028,R
1692904,16.8697394,23.744378,R
1694842,16.8100546,23.8496545,R
1695045,16.3028986,23.8611386,R
1695392,16.8696483,23.8792386,R
1698199,16.3951555,24.0236438,R
1698996,15.5745675,24.0637712,R
1699245,16.1932477,24.0765824,R
1700714,15.7731205,24.1454459,R
1700919,16.8010844,24.1543056,R
1702281,15.4906305,24.2157218,R
1703959,16.2919903,24.2899151,R
1704491,15.8224345,24.3135616,R
1704578,16.7653453,24.3172733,R
1705432,16.1868262,24.3546891,R
1708772,17.0923315,24.4991301,R
1714569,15.4136719,24.7191017,R
1715725,17.0336269,24.7636671,R
1716602,15.569744,24.7949124,R
1717899,16.4681876,24.841606,R
1721013,15.4309145,24.950013,R
1723463,17.0541477,25.0340245,R
1724654,16.0801107,25.0731157,R
1728098,16.6393631,25.1865317,R
1728105,16.2946256,25.1870241,R
1730315,16.628823,25.2541416,R
1731411,16.4098957,25.2874359,R
1735553,16.8586512,25.411923,R
1735707,17.0342196,25.4164206,R
1736199,16.2727831,25.4303569,R
1755489,16.5395245,25.9269329,R
1755593,16.3132738,25.9297485,R
1777205,15.9406417,26.4638243,R
1782385,16.5902611,26.6093352,R
1782392,16.7211169,26.6093925,R
1784160,17.2225342,26.6594749,R
1787843,17.2939052,26.770703,R
1790591,15.5173205,26.8623088,R
1794062,15.6974291,26.9739919,R
1798064,15.8788442,27.1108625,R
1800454,16.0545355,27.1896336,R
1802884,16.3716098,27.2690234,R
1805388,16.2042428,27.3502384,R
1806190,17.3950986,27.3763062,R
1806383,15.4127065,27.3823592,R
1807472,16.9633822,27.4169101,R
1807501,16.3490555,27.4174266,R
1809390,15.5433534,27.4791568,R
1814933,15.8758587,27.675554,R
1818234,17.1517309,27.796497,R
1820441,16.6241976,27.8795801,R
1821617,15.9441357,27.9232218,R
1823279,15.5112456,27.9897246,R
1828348,15.3576142,28.1730013,R
1832455,15.9000206,28.3201494,R
1842333,15.9513104,28.6638891,R
1854696,15.430045,29.0686249,R
1859519,15.9098826,29.222142,R
1863886,15.3499267,29.3628484,R
1865868,15.5558135,29.4243408,R
1871940,16.0834179,29.6114664,R
1881568,17.0065667,29.878382,R
1881684,15.3794593,29.8816575,R
1903863,16.0897729,30.4393829,R
1906063,17.1412901,30.4955256,R
1907633,16.1581769,30.5345945,R
1911988,15.6916725,30.6452419,R
1912304,16.2278037,30.6530454,R
1918238,16.8874562,30.7926337,R
1918943,17.3976371,30.8082308,R
1927097,15.3361234,30.9994219,R
1932935,15.9136658,31.1276428,R
1935602,17.0633729,31.1872044,R
1938010,15.443204,31.2396871,R
1947389,17.1094681,31.4423681,R
1950000,16.8571766,31.4962847,R
1952436,16.3677588,31.5475871,R
1953920,17.4634987,31.577188,R
1954163,17.2192907,31.5820501,R
1957699,17.2173825,31.6549898,R
1965925,16.2486709,31.8163481,R
1970114,16.8732594,31.8981588,R
1983497,16.9891035,32.1644595,R
1983872,16.0866793,32.1717493,R
1989393,15.5788785,32.2783056,R
2009655,16.7286151,32.7225026,R
2010432,16.6937503,32.7399991,R
2012995,16.7486151,32.8049442,R
2018274,15.4481012,32.9457801,R
2022534,16.9407292,33.0755211,R
2025717,16.0991624,33.1824516,R
2030973,15.347462,33.3883856,R
2031134,15.3382779,33.394975,R
2035274,15.5561087,33.5948279,R
2037145,15.5219098,33.6921096,R
2041376,15.8712792,33.9415673,R
2042930,15.8699995,34.0415129,R
2049101,15.8516786,34.4311317,R
2049259,16.3671831,34.4407935,R
2049495,15.5307563,34.4561377,R
2051670,16.1464183,34.5999175,R
2054830,17.4938359,34.8062982,R
2055262,15.6098022,34.8329245,R
2055480,16.3114644,34.8465097,R
2059315,16.169425,35.0945113,R
2060318,15.731197,35.1585858,R
2062253,16.1639251,35.2904039,R
2063778,16.1499622,35.3906155,R
2069550,17.0323291,35.7589234,R
2074909,16.6880825,36.0964316,R
2082723,15.7355793,36.5567342,R
2084509,15.5515454,36.6540305,R
2085779,17.4611647,36.7253583,R
2089906,16.0725635,36.948141,R
2090715,17.4330268,36.9872534,R
2096699,16.0057785,37.2685954,R
2102645,16.4283192,37.5165876,R
2103294,17.2896067,37.54179,R
2104798,17.2166475,37.6040309,R
2108193,17.011605,37.7352896,R
2109279,17.18396,37.77814,R
2122428,16.6912083,38.2690694,R
2123729,16.0189211,38.3171839,R
2130373,16.2667814,38.5590671,R
2135798,16.8326971,38.7580073,R
2136644,16.4214743,38.7920639,R
2142358,15.935106,39.0484162,R
2148581,17.1856547,39.370018,R
2149442,16.2103326,39.4189941,R
2151193,16.8098735,39.5189239,R
2154233,16.4770211,39.6990266,R
2155705,16.5220945,39.7904297,R
2156285,17.2104067,39.826523,R
2157643,16.8155223,39.9103302,R
2158842,17.032726,39.9876992,R
2159209,16.8162755,40.0115163,R
2160632,17.1596867,40.103672,R
2162276,16.3624048,40.204697,R
2162460,16.4614115,40.2154146,R
2162532,16.4970807,40.2207452,R
2163908,16.3559119,40.309964,R
2165125,16.8530867,40.3920795,R
2165181,17.082436,40.396324,R
2166204,17.1218067,40.46702,R
2169777,16.6037889,40.7082457,R
2172609,16.4826109,40.8993817,R
2176488,16.4869397,41.1508248,R
2179680,16.4352658,41.3462639,R
2180379,15.8959559,41.3903657,R
2189421,17.0300622,41.93551,R
2189625,17.2178752,41.9453758,R
2190236,15.6714508,41.9794657,R
2191401,16.60869,42.0451945,R
2191833,17.8628033,42.06851,R
2193156,16.3105092,42.1405888,R
2193823,16.5030689,42.180107,R
2196777,15.7491814,42.3309428,R
2205540,16.7557293,42.7577817,R
2208420,17.1287288,42.8953738,R
2209821,16.6042676,42.9575128,R
2212613,16.0235739,43.0836666,R
2212753,16.8935295,43.0894075,R
2215577,16.681773,43.2152635,R
2220419,16.8364052,43.4239548,R
2232547,16.7330524,43.9303319,R
2232780,16.4605927,43.9402592,R
2232822,15.5081434,43.9419292,R
2242967,16.6155955,44.3790296,R
2244026,15.9040105,44.4237195,R
2248437,17.0805866,44.6265915,R
2257244,16.3580328,45.0200631,R
2259261,16.1879458,45.1212934,R
2262087,17.139228,45.272514,R
2263207,16.0376312,45.3338231,R
2265448,16.0372257,45.4680087,R
2271387,16.7255872,45.8490915,R
2272246,16.9347473,45.9061,R
2276132,16.0591143,46.1441363,R
2276752,15.9839452,46.1790192,R
2280268,17.071724,46.3838978,R
2282221,16.8975791,46.496752,R
2284554,16.4591741,46.636387,R
2286172,16.7304447,46.729065,R
2291530,16.3636295,47.0521569,R
2291640,15.7556771,47.0571322,R
2293089,16.6040058,47.142429,R
2303995,15.9221736,47.7648718,R
2306963,16.4355965,47.9205908,R
2307082,16.1236004,47.9276642,R
2308188,17.8833013,47.9827389,R
2308712,16.6764047,48.00883,R
2310015,15.8471895,48.075861,R
2311329,15.6567012,48.143704,R
2317068,16.5631109,48.4194207,R
2338134,16.3393017,49.2692055,R
2350150,15.7408917,49.6791009,R
2355876,16.3035988,49.8683881,R
2358296,17.9127,49.94831,R
2364442,16.6124299,50.1525061,R
2364735,16.3351883,50.1619904,R
2374659,16.563864,50.49403,R
2376145,16.308612,50.5495809,R
2376236,16.2026375,50.5526102,R
2377128,16.5723158,50.5876398,R
2377670,15.9662068,50.6079812,R
2381757,16.7223774,50.7751241,R
2382556,15.9384572,50.8101863,R
2388930,16.7838922,51.1332316,R
2390492,16.4204447,51.220333,R
2393167,16.5956029,51.3824121,R
2393696,16.2285121,51.4142599,R
2396586,16.865503,51.5895069,R
2401374,17.9230653,51.8541304,R
2401735,16.0463042,51.8733091,R
2403740,16.8131467,51.9670115,R
2417373,16.8323399,52.5349583,R
2419567,15.5417675,52.6244062,R
2423919,16.5913228,52.7965491,R
2432703,17.8321189,53.1359141,R
2434592,17.60273,53.20804,R
2435608,17.3547161,53.2438953,R
2436954,17.8633221,53.2921063,R
2439651,17.6175153,53.387596,R
2443288,17.4070059,53.5179391,R
2455674,17.9526307,53.95737,R
2456250,16.3133441,53.9771258,R
2457088,16.4804204,54.007092,R
2460141,17.9864529,54.1134379,R
2462244,17.9278462,54.1855989,R
2463078,16.7241467,54.2154529,R
2465363,16.7210608,54.2950211,R
2465777,17.4926041,54.3098702,R
2471213,16.4313307,54.4915,R
2474760,16.1337677,54.6118473,R
2475085,15.5671611,54.6224602,R
2476695,15.3491062,54.6749214,R
2478546,15.9524958,54.7322054,R
2487001,15.5757553,54.9932817,R
2495974,17.8827976,55.2594969,R
2497792,16.2938907,55.3146911,R
2511105,15.5144241,55.6930776,R
2511265,17.592579,55.6978712,R
2515505,15.6831779,55.8219601,R
2517891,15.8811623,55.8853503,R
2520584,16.2612287,55.962795,R
2523773,16.1888418,56.0514864,R
2523987,17.30978,56.057188,R
2526252,17.7146501,56.1208015,R
2532737,15.796289,56.3129765,R
2536134,16.2711616,56.4177168,R
2539602,17.9111597,56.5261611,R
2542796,16.2594163,56.628277,R
2545712,15.7656512,56.722242,R
2546836,17.1721578,56.7571777,R
2548091,16.2993502,56.7980484,R
2554221,15.4681231,57.0004912,R
2558991,15.6123151,57.1693365,R
2559088,16.2874105,57.1730039,R
2564113,17.233555,57.3740718,R
2565109,17.2733341,57.4227195,R
2570478,16.347498,57.735687,R
2571697,16.3871275,57.8465685,R
2572536,17.3985327,57.922772,R
2576939,16.1786306,58.2943093,R
2577815,17.4539032,58.365215,R
2582724,17.1251846,58.7819282,R
2582863,16.3168081,58.7936489,R
2583533,16.1901787,58.8503983,R
2586238,15.3709929,59.080253,R
2594618,17.3513748,59.8214455,R
2596690,17.7986716,59.9944939,R
2603853,15.7635219,60.5635031,R
2613646,15.879951,61.1960643,R
2615571,15.446581,61.3065511,R
2617022,17.1105016,61.388234,R
2625542,15.5288768,61.8358306,R
2643712,15.8059797,62.8043007,R
2647664,17.7739502,63.0002711,R
2648728,17.2527495,63.0540407,R
2650637,17.1597871,63.1560899,R
2651330,17.3821726,63.1944314,R
2660300,17.1078354,63.7340541,R
2661927,15.4952021,63.8628019,R
2667401,16.9466818,64.3692488,R
2668703,17.694383,64.4987889,R
2674229,17.5840628,65.064245,R
2675265,15.3515014,65.1879329,R
2678946,15.5930234,65.6008312,R
2681564,15.3705392,65.8826934,R
2692201,17.4560754,66.8805867,R
2693045,17.4258601,66.9469133,R
2701716,17.7191719,67.5416494,R
2712144,17.4709026,68.1136383,R
2817049,17.2717598,38.3607967,R
3086124,17.0748793,75.6692928,R
3087005,17.9524304,56.3374172,R
3087464,17.9959227,48.05008,R
3087664,15.3354588,45.0471234,R
3088236,16.7964511,38.6576219,R
3088550,16.7664365,35.4589449,R
3088561,17.1332648,35.1419602,R
3088565,17.4973936,35.9503683,R
3088818,16.9871775,33.1046328,R
3088827,17.422176,33.836258,R
3089162,16.0013069,29.2879802,R
3089166,16.1713718,29.1257576,R
3089528,15.8007579,25.4393409,R
3089531,16.8041845,25.2564921,R
3089804,15.7374221,22.209175,R
3090247,16.9631047,18.5402596,R
3091016,15.4548046,12.0591343,R
3091182,16.296767,11.6841908,R
3091335,15.3581467,10.2806586,R
3091625,15.5047782,8.164756,R
3091861,16.2032982,6.1867002,R
3091863,16.2504615,6.1561928,R
3092420,15.4699453,2.5300304,R
3125203,15.3872811,3.9680211,R
3128747,16.9233345,37.2270971,R
3128843,17.0135779,37.6808929,R
3130412,16.5508745,43.2010742,R
3133358,16.1796762,52.4683519,R
3137935,16.9455074,62.4729354,R
3329636,15.5717004,0.8509401,R
3364185,15.6148059,53.115198,R
3365313,16.5482418,48.9313572,R
3388168,16.492099,40.4127991,R
3388705,16.6271158,38.7475673,R
3388758,16.7032959,38.2426849,R
3412055,16.9520563,32.9656851,R
3413611,17.1967413,31.5305064,R
3413826,17.2710023,28.0096508,R
3413832,17.259677,27.8047569,R
3414003,17.3242116,27.8486987,R
3441881,16.0705827,27.9904945,R
3491970,15.3365206,34.5986279,R
3492600,15.4781967,45.5771301,R
3492943,15.537192,33.7396373,R
3493973,15.7733468,43.2876375,R
3494228,15.8465747,28.0515336,R
3494872,15.9456671,28.7377697,R
3495912,16.0573188,45.3422036,R
3496289,16.0968541,30.7170596,R
3496513,16.1212549,27.5877923,R
3498384,16.3701755,27.3422978,R
3498453,16.3800041,38.0342642,R
3498920,16.4274068,40.0988676,R
3499032,16.4388912,28.2115883,R
3499094,16.4435431,38.7781949,R
3500317,16.5671865,34.98419,R
3501255,16.685059,33.3936687,R
3501665,16.7532717,34.6382941,R
3501877,16.7895153,35.4797798,R
3502203,16.8537559,32.0443824,R
3502596,16.9943343,31.8415145,R
3565147,15.3383516,33.4265128,R
3565178,15.343111,30.982881,R
3565262,15.3666097,32.6064737,R
3565290,15.3731979,32.9830235,R
3565406,15.4139479,32.4799068,R
3565814,15.5186325,41.5032534,R
3567188,15.7307903,38.1472579,R
3567222,15.7352597,7.0536507,R
3567318,15.7461332,5.8955772,R
3567877,15.8101216,8.7964728,R
3569025,15.9520518,6.601091,R
3569185,15.9785721,36.2926413,R
3569494,16.0457842,33.063254,R
3569809,16.133919,36.053987,R
3569895,16.1571626,30.6660526,R
3571385,16.6094961,22.4444703,R
3571805,16.6981558,23.743753,R
3572899,16.8942747,18.693337,R
3573017,16.915691,23.7335993,R
3573233,16.9600184,23.0834612,R
3845061,15.3589494,41.5832788,R
3845576,15.3822291,29.8488216,R
3845847,15.3946377,5.0203476,R
3846668,15.4369075,5.3237585,R
3847008,15.4577238,10.7308474,R
3847076,15.4608104,57.3525223,R
3847720,15.4931261,20.7424751,R
3847762,15.4955494,20.0927679,R
3848318,15.5251142,6.260813,R
3848339,15.5267987,23.4402318,R
3848592,15.5404969,60.6099176,R
3848878,15.5553939,23.8047003,R
3848889,15.5561721,10.5890982,R
3849179,15.5727719,25.0365264,R
3849260,15.5775346,22.6317741,R
3849352,15.5817738,23.7421264,R
3849558,15.59171,27.2959254,R
3849947,15.6116204,9.4451096,R
3850580,15.6423174,6.7095628,R
3850851,15.6559176,12.3320993,R
3851138,15.6703007,25.1789318,R
3851166,15.6715395,12.3330885,R
3851698,15.6987888,27.1320908,R
3851760,15.7027756,4.4265686,R
3851976,15.7152891,11.6919979,R
3853128,15.7737364,27.9169302,R
3853426,15.7858715,27.9444898,R
3853717,15.7975178,9.9745562,R
3853770,15.8001875,28.0260606,R
3854286,15.8272875,14.4214927,R
3854551,15.8397643,3.989964,R
3854651,15.8443429,8.4656972,R
3855047,15.8651746,11.7612593,R
3855201,15.871366,34.354661,R
3856754,15.9611343,8.493858,R
3856943,15.9737967,15.3869733,R
3857531,16.0106947,30.4068158,R
3858466,16.0595173,16.9571828,R
3860400,16.1544476,4.748522,R
3860422,16.1555602,57.924285,R
3860675,16.1677254,5.9386516,R
3861436,16.2065595,35.1749091,R
3862248,16.2506123,23.8916633,R
3862656,16.271248,16.4881318,R
3865528,16.4284485,24.1358112,R
3865562,16.4300078,14.4849386,R
3866749,16.4955,21.6960795,R
3867832,16.55247,13.2731768,R
3869786,16.6473577,52.209938,R
3869988,16.6568325,24.9456448,R
3870101,16.6622026,12.9362466,R
3870307,16.6726249,27.2809764,R
3872010,16.7611274,20.5497657,R
3873229,16.8393514,49.5895659,R
3873670,16.8655774,17.1913258,R
3874173,16.8986346,24.8922095,R
3879320,17.1971577,35.2817954,R
3879905,17.2304595,33.3384599,R
3880988,17.2812231,38.6730167,R
3881291,17.2974324,38.8250371,R
3881382,17.3014677,34.7950231,R
3881919,17.3311122,35.7309975,R
3883699,17.4293751,31.2352258,R
3889464,17.7677381,58.6830859,R
3890551,17.8280395,55.2476413,R
3892387,17.9406797,51.7045854,R
4120903,16.1700567,28.2503584,R
4121033,16.1896557,8.8038756,R
4508367,16.7464435,27.698609,R
