iauname,not_ring_pred,ring_pred,link,ra,dec,redshift,elpetro_absmag_r,sersic_nmgy_r,petro_th50,petro_th90,petro_theta
J080019.96+105321.4,0.0049339476972818,0.9950660467147828,https://storage.yandexcloud.net/ring-galaxies/J080019.96%2B105321.4.jpg,120.08319220325546,10.889284284172561,0.04240687,-20.065195,689.24146,3.7615907,9.933681,8.345883
J103159.54+161912.5,0.0049403430894017,0.9950597286224364,https://storage.yandexcloud.net/ring-galaxies/J103159.54%2B161912.5.jpg,157.9981820990129,16.3201313878175,0.052200194,-19.605755,238.9394,2.777563,5.486766,5.228152
J140500.23+151634.3,0.0049729547463357,0.9950270056724548,https://storage.yandexcloud.net/ring-galaxies/J140500.23%2B151634.3.jpg,211.2509882829843,15.276211725083158,0.101057366,-21.587769,392.83636,3.965447,11.515634,10.695449
J140501.76+151602.2,0.0049744634889066,0.9950255751609802,https://storage.yandexcloud.net/ring-galaxies/J140501.76%2B151602.2.jpg,211.25734271969483,15.26730513390631,0.09853136,-21.506239,520.9062,3.6060777,8.4790745,8.12853
J122455.85+232217.2,0.0049837096594274,0.9950162768363952,https://storage.yandexcloud.net/ring-galaxies/J122455.85%2B232217.2.jpg,186.23275319724368,23.37145402854314,0.13462682,-20.80155,91.75284,3.0296829,9.522999,9.472872
J110338.67+181656.2,0.0050023654475808,0.9949976205825806,https://storage.yandexcloud.net/ring-galaxies/J110338.67%2B181656.2.jpg,165.91114455300038,18.28230691996841,0.05114346,-20.850782,1036.5316,5.442715,16.057852,13.706474
J010320.19-014724.9,0.0050184805877506,0.994981586933136,https://storage.yandexcloud.net/ring-galaxies/J010320.19-014724.9.jpg,15.834303172550689,-1.7904109557229182,0.0479766,-20.844326,1194.9474,3.456994,10.362074,8.12853
J222355.01-023728.6,0.0050229988992214,0.9949769377708436,https://storage.yandexcloud.net/ring-galaxies/J222355.01-023728.6.jpg,335.9791471961722,-2.6246489303223752,0.057243023,-20.706924,861.22205,3.663627,11.156693,7.4309955
J025833.09+053309.0,0.0050502968952059,0.9949496984481812,https://storage.yandexcloud.net/ring-galaxies/J025833.09%2B053309.0.jpg,44.63775946069883,5.552615332468246,0.024717137,-19.133472,830.60626,5.053996,12.340964,10.8189745
J012055.92-003713.9,0.0050508431158959,0.9949491024017334,https://storage.yandexcloud.net/ring-galaxies/J012055.92-003713.9.jpg,20.23303522653651,-0.6205495918783827,0.093045264,-21.174095,459.65445,4.2247095,10.8661375,9.177605
J023010.84-003853.6,0.0050595281645655,0.9949405193328856,https://storage.yandexcloud.net/ring-galaxies/J023010.84-003853.6.jpg,37.54519985117692,-0.648239013458979,0.041462127,-21.209478,2399.9504,7.382554,22.135933,20.430016
J090716.33+135037.1,0.0051040682010352,0.994895875453949,https://storage.yandexcloud.net/ring-galaxies/J090716.33%2B135037.1.jpg,136.81807704054688,13.843674686691582,0.08729471,-20.916681,335.02863,2.4660788,6.8292675,5.081815
J122444.05+204405.6,0.005113705061376,0.9948863387107848,https://storage.yandexcloud.net/ring-galaxies/J122444.05%2B204405.6.jpg,186.18359680528695,20.73489444741233,0.14011453,-20.943388,104.05358,2.6466448,6.25073,5.956107
J165917.60+182032.0,0.0051141949370503,0.9948857426643372,https://storage.yandexcloud.net/ring-galaxies/J165917.60%2B182032.0.jpg,254.82280773188307,18.342201156721586,0.053173535,-20.753206,824.78925,3.1903644,9.926737,7.474204
J105751.60-023300.9,0.0051547056064009,0.9948452711105348,https://storage.yandexcloud.net/ring-galaxies/J105751.60-023300.9.jpg,164.46527527272332,-2.5506627777505937,0.13413633,-20.78579,92.94059,4.05005,7.6296973,7.833712
J142304.91+001101.1,0.0051852883771061,0.9948146939277648,https://storage.yandexcloud.net/ring-galaxies/J142304.91%2B001101.1.jpg,215.7704845901805,0.18366618928873757,0.13430685,-21.79525,276.5542,3.882611,11.097967,9.226169
J103341.32+073646.4,0.0051962281577289,0.9948037266731262,https://storage.yandexcloud.net/ring-galaxies/J103341.32%2B073646.4.jpg,158.42217970487587,7.612924164909601,0.14950271,-21.537855,195.82417,2.0590205,5.434039,4.8864403
J021541.43-001436.6,0.005204149056226,0.994795858860016,https://storage.yandexcloud.net/ring-galaxies/J021541.43-001436.6.jpg,33.92265300642798,-0.24351693364701243,0.14211112,-21.552189,153.55603,2.8317258,8.351036,6.818261
J144611.50+102339.0,0.0052091972902417,0.99479079246521,https://storage.yandexcloud.net/ring-galaxies/J144611.50%2B102339.0.jpg,221.54905685642893,10.394468068647875,0.03708202,-20.317326,1473.1604,5.2305455,16.242235,11.654552
J011652.20+032135.0,0.005236086435616,0.9947638511657716,https://storage.yandexcloud.net/ring-galaxies/J011652.20%2B032135.0.jpg,19.21750044623574,3.3597551554958427,0.118714035,-21.592342,277.01105,6.6164,14.373225,14.5257435
J000023.50-065610.9,0.0052778753452003,0.9947221279144288,https://storage.yandexcloud.net/ring-galaxies/J000023.50-065610.9.jpg,0.09788563295889897,-6.936199383273762,0.037742835,-20.824312,1868.8115,4.6648755,14.821093,13.447121
J234357.70+024443.0,0.0052849925123155,0.9947150349617004,https://storage.yandexcloud.net/ring-galaxies/J234357.70%2B024443.0.jpg,355.9903651158272,2.7453934644243927,0.03745597,-20.994692,2460.4766,4.160381,13.524295,8.605423
J124132.01+013048.9,0.0053166016004979,0.9946834444999696,https://storage.yandexcloud.net/ring-galaxies/J124132.01%2B013048.9.jpg,190.3833773756414,1.513605590432195,0.07262718,-20.980442,517.2957,2.2943356,8.410674,6.281713
J125155.36+074558.7,0.0053227422758936,0.9946773052215576,https://storage.yandexcloud.net/ring-galaxies/J125155.36%2B074558.7.jpg,192.98069955728135,7.766317327037051,0.08078654,-21.53707,785.7512,5.053996,13.758488,12.483024
J082818.00+001721.0,0.0053388071246445,0.9946611523628236,https://storage.yandexcloud.net/ring-galaxies/J082818.00%2B001721.0.jpg,127.07496377151082,0.28930564707465184,0.03036105,-20.763433,3886.1536,6.414789,20.395758,12.986674
J020822.69-172405.9,0.0053440569899976,0.994655966758728,https://storage.yandexcloud.net/ring-galaxies/J020822.69-172405.9.jpg,32.09454355767784,-17.40160432508229,0.052736565,-20.637718,1232.6182,11.588048,27.184856,22.250505
J140753.53+145330.2,0.0053479359485208,0.9946520328521729,https://storage.yandexcloud.net/ring-galaxies/J140753.53%2B145330.2.jpg,211.97304917489998,14.89173467941397,0.03893308,-20.272045,1302.436,5.891101,12.66324,12.33345
J101157.69-015706.0,0.005357842426747,0.99464213848114,https://storage.yandexcloud.net/ring-galaxies/J101157.69-015706.0.jpg,152.9905319270391,-1.9516931713352426,0.045601618,-20.928925,1441.8322,6.2458673,17.799644,13.218228
J130931.88+005125.3,0.0054121310822665,0.9945878982543944,https://storage.yandexcloud.net/ring-galaxies/J130931.88%2B005125.3.jpg,197.38288375122966,0.8570207088523806,0.018143887,-21.263683,14426.07,15.7668085,44.447098,43.097054
J101522.80-024230.0,0.0054147494956851,0.9945852160453796,https://storage.yandexcloud.net/ring-galaxies/J101522.80-024230.0.jpg,153.8455195816369,-2.7084151299412134,0.079838686,-20.742104,273.12018,4.360629,9.033441,8.258253
J124236.60+012323.0,0.0054311784915626,0.9945688247680664,https://storage.yandexcloud.net/ring-galaxies/J124236.60%2B012323.0.jpg,190.65236747964389,1.3895767713190808,0.032939505,-20.566652,2042.4929,6.3904896,17.59708,16.14955
J005342.63-010506.6,0.0054460745304822,0.9945539236068726,https://storage.yandexcloud.net/ring-galaxies/J005342.63-010506.6.jpg,13.42766947000415,-1.0851790407920665,0.046600495,-21.102386,2009.9315,6.281713,20.420185,17.396822
J122450.48+115237.1,0.0054596317932009,0.9945403933525084,https://storage.yandexcloud.net/ring-galaxies/J122450.48%2B115237.1.jpg,186.21036926881231,11.876983188770051,0.10100835,-20.623705,134.51016,2.278736,5.9849334,5.956107
J013451.80-003415.4,0.0054655876010656,0.9945343732833862,https://storage.yandexcloud.net/ring-galaxies/J013451.80-003415.4.jpg,23.7158406118787,-0.5709891516403973,0.08410911,-19.714518,87.54434,1.9810072,6.4968877,6.190662
J013536.65+000053.7,0.0054683750495314,0.9945316314697266,https://storage.yandexcloud.net/ring-galaxies/J013536.65%2B000053.7.jpg,23.90274249419919,0.014926394929121626,0.017270308,-19.168482,1725.3224,10.634818,19.730932,19.84417
J020249.45+025344.6,0.0054870466701686,0.9945129156112672,https://storage.yandexcloud.net/ring-galaxies/J020249.45%2B025344.6.jpg,30.70608090113198,2.8957201287695944,0.084989294,-21.224308,524.0816,2.9820917,8.523943,7.352972
J112220.49+171016.5,0.0054993317462503,0.9945006370544434,https://storage.yandexcloud.net/ring-galaxies/J112220.49%2B171016.5.jpg,170.5854125453346,17.1712649755637,0.0788844,-21.057447,567.3833,2.5724287,8.258253,5.1087055
J110139.73+085000.4,0.0055207395926117,0.9944792985916138,https://storage.yandexcloud.net/ring-galaxies/J110139.73%2B085000.4.jpg,165.41557618506255,8.833433690809299,0.07358647,-20.629622,492.08453,4.2811437,11.00632,8.704482
J020503.00-125404.9,0.0055295298807322,0.994470477104187,https://storage.yandexcloud.net/ring-galaxies/J020503.00-125404.9.jpg,31.262490133308326,-12.90138925312711,0.053590488,-21.629723,2427.8118,8.08041,21.746956,19.50639
J025800.00-044437.9,0.0055550173856318,0.994445025920868,https://storage.yandexcloud.net/ring-galaxies/J025800.00-044437.9.jpg,44.50033683377226,-4.7438044686423835,0.031675294,-20.829483,2794.822,6.6920834,22.512516,19.276787
J015130.30-041204.0,0.0055775633081793,0.9944224953651428,https://storage.yandexcloud.net/ring-galaxies/J015130.30-041204.0.jpg,27.87624920226319,-4.201186172145161,0.03495757,-20.853096,3727.8767,5.118721,15.490905,10.289963
J091029.79+203344.3,0.0055880011059343,0.9944120049476624,https://storage.yandexcloud.net/ring-galaxies/J091029.79%2B203344.3.jpg,137.62416181064953,20.5623194471105,0.028009487,-20.180489,2182.0208,5.8038907,16.978285,12.549163
J020254.43+005240.6,0.0056009837426245,0.9943990111351012,https://storage.yandexcloud.net/ring-galaxies/J020254.43%2B005240.6.jpg,30.726823157853133,0.8779514372667949,0.07595302,-21.176039,714.7665,4.7699537,15.312954,13.851916
J105430.43+160535.4,0.0056238807737827,0.9943761825561525,https://storage.yandexcloud.net/ring-galaxies/J105430.43%2B160535.4.jpg,163.62682533475234,16.093184144854835,0.04836222,-20.427353,751.9265,3.4026904,9.933681,6.865405
J140044.71+171255.2,0.0056496416218578,0.9943503737449646,https://storage.yandexcloud.net/ring-galaxies/J140044.71%2B171255.2.jpg,210.1863021357173,17.21531794097424,0.08078689,-21.586758,726.9894,2.9044285,10.416905,8.659977
J013807.12-090730.3,0.0056501347571611,0.9943498969078064,https://storage.yandexcloud.net/ring-galaxies/J013807.12-090730.3.jpg,24.529697698713303,-9.125101793624486,0.08307541,-20.82597,346.81506,4.071481,8.891541,8.569049
J101728.29+062821.5,0.0056726587936282,0.9943273663520812,https://storage.yandexcloud.net/ring-galaxies/J101728.29%2B062821.5.jpg,154.367895235169,6.472663215630567,0.09996163,-20.745232,217.78188,2.9978716,8.171543,7.391881
J110108.36+154407.6,0.0056848181411623,0.9943152070045472,https://storage.yandexcloud.net/ring-galaxies/J110108.36%2B154407.6.jpg,165.2848631167217,15.735458072002853,0.089074105,-21.459318,517.9767,3.1072798,10.334829,6.805702
J022731.19-010637.2,0.0056890076957643,0.994310975074768,https://storage.yandexcloud.net/ring-galaxies/J022731.19-010637.2.jpg,36.88000210067774,-1.1103664612785578,0.08562942,-20.853752,637.52277,3.7814956,11.156693,7.95873
J013055.53+002212.6,0.0056975833140313,0.9943023920059204,https://storage.yandexcloud.net/ring-galaxies/J013055.53%2B002212.6.jpg,22.73140145381851,0.37018626245908404,0.07974,-21.046509,495.4928,3.8418446,9.27499,8.569049
J115508.88-022018.0,0.0056982403621077,0.9943017959594728,https://storage.yandexcloud.net/ring-galaxies/J115508.88-022018.0.jpg,178.78702878173777,-2.3383283668916097,0.088238925,-20.551138,238.72688,3.9445736,9.081242,8.171543
J112857.06+274747.6,0.0057990094646811,0.9942010045051576,https://storage.yandexcloud.net/ring-galaxies/J112857.06%2B274747.6.jpg,172.23775653329008,27.796571710308726,0.06821539,-21.201138,732.20593,3.6057816,10.0433035,9.323244
J092710.18+213538.0,0.0058034812100231,0.9941965341567992,https://storage.yandexcloud.net/ring-galaxies/J092710.18%2B213538.0.jpg,141.79242040951343,21.593925497647362,0.03695561,-21.308092,3550.5154,10.049972,34.727764,30.69683
J023815.40-035843.0,0.0058173057623207,0.9941826462745668,https://storage.yandexcloud.net/ring-galaxies/J023815.40-035843.0.jpg,39.56413441612551,-3.978604034693356,0.022572316,-20.311947,3345.263,6.210226,16.713696,13.679976
J111520.99+253723.1,0.0058222250081598,0.9941778182983398,https://storage.yandexcloud.net/ring-galaxies/J111520.99%2B253723.1.jpg,168.8375391289737,25.623147912782752,0.04791503,-19.799046,417.77527,5.025156,11.588048,9.704307
J101716.73+262439.9,0.005838596727699,0.9941614270210266,https://storage.yandexcloud.net/ring-galaxies/J101716.73%2B262439.9.jpg,154.31973527068058,26.411114778304665,0.115284026,-20.586742,156.13226,1.7592,5.3009696,3.2107744
J095045.09+111321.0,0.0058712107129395,0.9941288232803344,https://storage.yandexcloud.net/ring-galaxies/J095045.09%2B111321.0.jpg,147.6878914336368,11.222519842735888,0.080354854,-20.753082,317.7525,3.6830134,10.199303,7.5098476
J151133.65+174729.3,0.0058835754171013,0.9941164255142212,https://storage.yandexcloud.net/ring-galaxies/J151133.65%2B174729.3.jpg,227.89021131068506,17.791477559954103,0.14392437,-20.899155,113.82566,2.5218973,5.7028384,5.513321
J113825.27+170326.1,0.0059057809412479,0.99409419298172,https://storage.yandexcloud.net/ring-galaxies/J113825.27%2B170326.1.jpg,174.60531605267064,17.057253611096943,0.06709943,-20.801533,648.2838,3.9864302,11.823557,11.637828
J094053.99+051000.0,0.0059149372391402,0.9940850734710692,https://storage.yandexcloud.net/ring-galaxies/J094053.99%2B051000.0.jpg,145.2247135576265,5.165812441141994,0.00655788,-20.179682,36270.207,19.550638,59.166553,52.85253
J132550.02+243907.7,0.00592275056988,0.994077205657959,https://storage.yandexcloud.net/ring-galaxies/J132550.02%2B243907.7.jpg,201.45847957444042,24.652179408602343,0.14914915,-21.622057,232.19461,3.5702522,8.596493,8.034627
J162724.89+213641.0,0.0059305070899426,0.9940695762634276,https://storage.yandexcloud.net/ring-galaxies/J162724.89%2B213641.0.jpg,246.85380130889854,21.611466638831097,0.030637909,-21.423594,4925.605,9.049385,22.970627,21.07
J095202.94-011239.4,0.0059961564838886,0.9940038323402404,https://storage.yandexcloud.net/ring-galaxies/J095202.94-011239.4.jpg,148.01224944498156,-1.2109794056748453,0.085583106,-21.16307,481.82294,3.366963,11.394722,9.933681
J014357.79+022100.0,0.0059996475465595,0.9940004348754884,https://storage.yandexcloud.net/ring-galaxies/J014357.79%2B022100.0.jpg,25.99075399595596,2.349839615781437,0.017178576,-20.435423,8313.831,5.161966,16.361338,12.093159
J015553.19-072842.0,0.0060096201486885,0.993990421295166,https://storage.yandexcloud.net/ring-galaxies/J015553.19-072842.0.jpg,28.972055300275514,-7.479030460845418,0.094725676,-21.380398,351.43295,6.6137266,14.320828,14.077064
J000806.99+094302.9,0.0060276831500232,0.9939723610877992,https://storage.yandexcloud.net/ring-galaxies/J000806.99%2B094302.9.jpg,2.028363442169404,9.717747398355282,0.021424854,-20.971182,7527.8457,10.493466,30.508045,28.50648
J234129.09+034424.0,0.0060306950472295,0.9939693212509156,https://storage.yandexcloud.net/ring-galaxies/J234129.09%2B034424.0.jpg,355.371172565194,3.7399706100429824,0.0096266745,-18.751177,7085.8574,7.080543,22.993944,16.390116
J145116.87+213606.3,0.006039957050234,0.9939600229263306,https://storage.yandexcloud.net/ring-galaxies/J145116.87%2B213606.3.jpg,222.8203075992109,21.6017745232613,0.11851632,-21.101593,129.35422,3.1603386,8.751869,8.043182
J080457.92+085635.9,0.0060482332482934,0.9939517378807068,https://storage.yandexcloud.net/ring-galaxies/J080457.92%2B085635.9.jpg,121.24138738735357,8.943338666979464,0.13906081,-21.134222,153.91454,3.5870962,7.792477,7.7106576
J144557.78+173828.6,0.0060483561828732,0.9939516186714172,https://storage.yandexcloud.net/ring-galaxies/J144557.78%2B173828.6.jpg,221.49078717585996,17.64128565340693,0.0653314,-21.48603,1245.0903,3.4026904,12.012248,7.875165
J152739.49+212950.0,0.0060918773524463,0.9939080476760864,https://storage.yandexcloud.net/ring-galaxies/J152739.49%2B212950.0.jpg,231.9166261489273,21.495852965246623,0.038965464,-20.165766,861.3921,6.6516833,20.30366,18.316315
J115013.52+074826.6,0.0060964212752878,0.9939035773277284,https://storage.yandexcloud.net/ring-galaxies/J115013.52%2B074826.6.jpg,177.55638585502217,7.807437159272207,0.1462174,-21.61827,230.89046,5.2177005,10.199303,11.21573
J105743.79+151739.9,0.0061045074835419,0.9938954710960388,https://storage.yandexcloud.net/ring-galaxies/J105743.79%2B151739.9.jpg,164.43253824384084,15.294532156036153,0.03614506,-20.114168,1270.5789,3.6264756,12.200521,8.704482
J160051.21-004315.0,0.0061355708166956,0.993864357471466,https://storage.yandexcloud.net/ring-galaxies/J160051.21-004315.0.jpg,240.21341509826289,-0.7208463382190228,0.056119885,-20.090593,411.55154,4.071481,11.699411,10.416905
J132717.38-022657.3,0.0061627011746168,0.993837296962738,https://storage.yandexcloud.net/ring-galaxies/J132717.38-022657.3.jpg,201.82245958801113,-2.4492556032407804,0.13773401,-21.433609,180.42822,3.2277646,8.614392,8.043182
J114649.15+083624.4,0.0061777480877935,0.99382221698761,https://storage.yandexcloud.net/ring-galaxies/J114649.15%2B083624.4.jpg,176.70480697137936,8.606833610089343,0.11427348,-20.88438,182.30711,3.6060777,9.829379,8.345883
J084453.39+293922.3,0.0061849099583923,0.9938150644302368,https://storage.yandexcloud.net/ring-galaxies/J084453.39%2B293922.3.jpg,131.22248334694834,29.656205651894158,0.10130271,-21.36071,397.3566,4.645729,12.139712,10.981441
J100845.02+124116.5,0.0062063750810921,0.9937936067581176,https://storage.yandexcloud.net/ring-galaxies/J100845.02%2B124116.5.jpg,152.1876073517582,12.687949431435223,0.030194357,-20.208231,1824.9152,5.4443297,14.485678,13.447121
J091807.78+065815.9,0.0062065222300589,0.993793487548828,https://storage.yandexcloud.net/ring-galaxies/J091807.78%2B065815.9.jpg,139.53245233607723,6.971110701837034,0.054746978,-21.212801,1225.1895,6.6137266,17.496666,17.496666
